shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"182_4",45.861469,15.796780,20008,
"182_4",45.860809,15.796815,20009,
"182_4",45.860871,15.796405,20010,
"182_4",45.861014,15.795978,20011,
"182_4",45.861014,15.795978,30001,
"182_4",45.861109,15.795285,30002,
"182_4",45.861565,15.794611,30003,
"182_4",45.862062,15.794249,30004,
"182_4",45.862191,15.793925,30005,
"182_4",45.862342,15.792723,30006,
"182_4",45.862344,15.792002,30007,
"182_4",45.862515,15.790567,30008,
"182_4",45.863354,15.790690,30009,
"182_4",45.863354,15.790690,40001,
"182_4",45.863882,15.790816,40002,
"182_4",45.864169,15.791088,40003,
"182_4",45.864462,15.791600,40004,
"182_4",45.864580,15.791875,40005,
"182_4",45.864699,15.792192,40006,
"182_4",45.864774,15.792306,40007,
"182_4",45.865975,15.793525,40008,
"182_4",45.865975,15.793525,50001,
"182_4",45.866441,15.793915,50002,
"182_4",45.866596,15.794014,50003,
"182_4",45.866892,15.794032,50004,
"182_4",45.868987,15.794227,50005,
"182_4",45.868987,15.794227,60001,
"182_4",45.869681,15.794267,60002,
"182_4",45.869862,15.789729,60003,
"182_4",45.869968,15.787110,60004,
"182_4",45.870085,15.786167,60005,
"182_4",45.870514,15.784218,60006,
"182_4",45.871091,15.780195,60007,
"182_4",45.871091,15.780195,70001,
"182_4",45.871457,15.777238,70002,
"182_4",45.871854,15.774100,70003,
"182_4",45.872021,15.772836,70004,
"182_4",45.872718,15.773052,70005,
"182_4",45.872718,15.773052,80001,
"182_4",45.873316,15.773186,80002,
"182_4",45.874248,15.773390,80003,
"182_4",45.874801,15.773564,80004,
"182_4",45.875242,15.773612,80005,
"182_4",45.875307,15.773658,80006,
"182_4",45.875236,15.773984,80007,
"182_4",45.875116,15.775008,80008,
"182_4",45.875162,15.775100,80009,
"182_4",45.875315,15.775117,80010,
"182_4",45.875462,15.775135,80011,
"182_4",45.875513,15.775096,80012,
"182_4",45.875642,15.774384,80013,
"182_4",45.875642,15.774384,90001,
"182_4",45.875706,15.773733,90002,
"182_4",45.875370,15.773675,90003,
"182_4",45.874323,15.773411,90004,
"182_4",45.873596,15.773267,90005,
"182_4",45.872005,15.772805,90006,
"182_4",45.871890,15.773267,90007,
"182_4",45.871890,15.773267,100001,
"182_4",45.870822,15.782206,100002,
"182_4",45.870725,15.782199,100003,
"182_4",45.870719,15.782203,110001,
"182_4",45.870806,15.782321,110002,
"182_4",45.870524,15.784193,110003,
"182_4",45.870048,15.786385,110004,
"182_4",45.869942,15.787585,110005,
"182_4",45.869879,15.789842,110006,
"182_4",45.869686,15.794283,110007,
"182_4",45.869272,15.794229,110008,
"182_4",45.869272,15.794229,120001,
"182_4",45.866565,15.794003,120002,
"182_4",45.866376,15.793869,120003,
"182_4",45.866044,15.793546,120004,
"182_4",45.865605,15.793151,120005,
"182_4",45.865222,15.792730,120006,
"182_4",45.865222,15.792730,130001,
"182_4",45.864723,15.792252,130002,
"182_4",45.864555,15.791868,130003,
"182_4",45.864266,15.791234,130004,
"182_4",45.863962,15.790893,130005,
"182_4",45.863467,15.790722,130006,
"182_4",45.862838,15.790580,130007,
"182_4",45.862838,15.790580,140001,
"182_4",45.862499,15.790588,140002,
"182_4",45.862590,15.789450,140003,
"182_4",45.862380,15.788425,140004,
"182_4",45.862465,15.787903,140005,
"182_4",45.862242,15.787824,140006,
"182_4",45.861866,15.787259,140007,
"182_4",45.861479,15.786385,140008,
"182_4",45.861479,15.786385,150001,
"182_4",45.861205,15.785970,150002,
"182_4",45.860758,15.784931,150003,
"182_4",45.860662,15.783684,150004,
"182_4",45.860836,15.781849,150005,
"182_4",45.861142,15.779047,150006,
"182_4",45.861515,15.777790,150007,
"182_4",45.861515,15.777790,160001,
"182_4",45.861871,15.776423,160002,
"182_4",45.862311,15.775440,160003,
"182_4",45.862897,15.774283,160004,
"182_4",45.863146,15.774076,160005,
"182_5",45.864336,15.801133,10001,
"182_5",45.864192,15.800663,10002,
"182_5",45.863585,15.799509,10003,
"182_5",45.863159,15.798783,10004,
"182_5",45.862877,15.797912,10005,
"182_5",45.862635,15.797120,10006,
"182_5",45.862402,15.796878,10007,
"182_5",45.861469,15.796780,10008,
"182_5",45.860809,15.796815,10009,
"182_5",45.860871,15.796405,10010,
"182_5",45.861014,15.795978,10011,
"182_5",45.861014,15.795978,20001,
"182_5",45.861094,15.795253,20002,
"182_5",45.861491,15.794725,20003,
"182_5",45.862046,15.794270,20004,
"182_5",45.862297,15.793622,20005,
"182_5",45.862360,15.792596,20006,
"182_5",45.862500,15.790816,20007,
"182_5",45.862580,15.789381,20008,
"182_5",45.862403,15.788407,20009,
"182_5",45.862487,15.787975,20010,
"182_5",45.862372,15.787822,20011,
"182_5",45.862038,15.787565,20012,
"182_5",45.861661,15.786906,20013,
"182_5",45.861479,15.786385,20014,
"182_5",45.861479,15.786385,30001,
"182_5",45.861205,15.785970,30002,
"182_5",45.860758,15.784931,30003,
"182_5",45.860662,15.783684,30004,
"182_5",45.860836,15.781849,30005,
"182_5",45.861142,15.779047,30006,
"182_5",45.861515,15.777790,30007,
"182_5",45.861515,15.777790,40001,
"182_5",45.861871,15.776423,40002,
"182_5",45.862311,15.775440,40003,
"182_5",45.862897,15.774283,40004,
"182_5",45.863146,15.774076,40005,
"201_1",45.814253,15.997758,10001,
"201_1",45.814238,15.997914,10002,
"201_1",45.814591,15.997711,10003,
"201_1",45.814796,15.997543,10004,
"201_1",45.815194,15.997204,10005,
"201_1",45.815752,15.996968,10006,
"201_1",45.816244,15.996791,10007,
"201_1",45.816940,15.996500,10008,
"201_1",45.817208,15.996391,10009,
"201_1",45.817278,15.996453,10010,
"201_1",45.817405,15.996329,10011,
"201_1",45.818115,15.996311,10012,
"201_1",45.818113,15.996299,20001,
"201_1",45.818875,15.996025,20002,
"201_1",45.820043,15.995403,20003,
"201_1",45.820039,15.995404,30001,
"201_1",45.821301,15.994823,30002,
"201_1",45.821960,15.994656,30003,
"201_1",45.822738,15.994431,30004,
"201_1",45.823263,15.994102,30005,
"201_1",45.823934,15.993617,30006,
"201_1",45.824377,15.993279,30007,
"201_1",45.824887,15.992972,30008,
"201_1",45.824887,15.992972,40001,
"201_1",45.825641,15.992593,40002,
"201_1",45.827117,15.992105,40003,
"201_1",45.829107,15.991472,40004,
"201_1",45.829107,15.991472,50001,
"201_1",45.829655,15.991256,50002,
"201_1",45.830091,15.990969,50003,
"201_1",45.830431,15.990628,50004,
"201_1",45.831410,15.989790,50005,
"201_1",45.831553,15.989699,50006,
"201_1",45.831593,15.989456,50007,
"201_1",45.831593,15.989456,60001,
"201_1",45.831841,15.989490,60002,
"201_1",45.832254,15.989183,60003,
"201_1",45.831544,15.987100,60004,
"201_1",45.831375,15.986916,60005,
"201_1",45.831103,15.986769,60006,
"201_1",45.830740,15.986581,60007,
"201_1",45.830408,15.986351,60008,
"201_1",45.830096,15.986125,60009,
"201_1",45.829743,15.985953,60010,
"201_1",45.829386,15.985769,60011,
"201_1",45.828801,15.985261,60012,
"201_1",45.828801,15.985261,70001,
"201_1",45.828472,15.985059,70002,
"201_1",45.827111,15.985046,70003,
"201_1",45.826133,15.985081,70004,
"201_1",45.825526,15.985103,70005,
"201_1",45.825323,15.984978,70006,
"201_1",45.825058,15.984924,70007,
"201_1",45.824789,15.984940,70008,
"201_1",45.824607,15.984899,70009,
"201_1",45.824607,15.984899,80001,
"201_1",45.824272,15.984975,80002,
"201_1",45.824157,15.984821,80003,
"201_1",45.824140,15.982981,80004,
"201_1",45.824001,15.982580,80005,
"201_1",45.823470,15.982102,80006,
"201_1",45.823470,15.982102,90001,
"201_1",45.822764,15.981534,90002,
"201_1",45.822280,15.981324,90003,
"201_1",45.822099,15.981270,90004,
"201_1",45.821447,15.981107,90005,
"201_1",45.821011,15.980980,90006,
"201_1",45.820736,15.980858,90007,
"201_1",45.820236,15.980484,90008,
"201_1",45.819558,15.979895,90009,
"201_1",45.819558,15.979895,100001,
"201_1",45.818742,15.979093,100002,
"201_1",45.818614,15.978841,100003,
"201_1",45.818525,15.978642,100004,
"201_1",45.818532,15.977896,100005,
"201_1",45.818270,15.977912,100006,
"201_1",45.817712,15.977908,100007,
"201_1",45.816917,15.978118,100008,
"201_1",45.815944,15.978446,100009,
"201_1",45.815742,15.978495,100010,
"201_1",45.815175,15.978516,100011,
"201_3",45.815754,15.978552,10001,
"201_3",45.817626,15.977924,10002,
"201_3",45.818537,15.977855,10003,
"201_3",45.818542,15.978661,10004,
"201_3",45.818658,15.978949,10005,
"201_3",45.818811,15.979154,10006,
"201_3",45.818811,15.979154,20001,
"201_3",45.819783,15.980097,20002,
"201_3",45.820761,15.980905,20003,
"201_3",45.822318,15.981375,20004,
"201_3",45.822758,15.981571,20005,
"201_3",45.822758,15.981571,30001,
"201_3",45.823883,15.982491,30002,
"201_3",45.824089,15.982833,30003,
"201_3",45.824134,15.983865,30004,
"201_3",45.824120,15.984851,30005,
"201_3",45.824028,15.984957,30006,
"201_3",45.824092,15.985056,30007,
"201_3",45.824258,15.985025,30008,
"201_3",45.825162,15.984969,30009,
"201_3",45.825463,15.985139,30010,
"201_3",45.825463,15.985139,40001,
"201_3",45.826544,15.985107,40002,
"201_3",45.827828,15.985071,40003,
"201_3",45.828465,15.985109,40004,
"201_3",45.828827,15.985349,40005,
"201_3",45.829284,15.985753,40006,
"201_3",45.829284,15.985753,50001,
"201_3",45.830115,15.986169,50002,
"201_3",45.830788,15.986608,50003,
"201_3",45.831498,15.987057,50004,
"201_3",45.832095,15.988693,50005,
"201_3",45.832095,15.988693,60001,
"201_3",45.832237,15.989164,60002,
"201_3",45.830701,15.990318,60003,
"201_3",45.830107,15.990947,60004,
"201_3",45.829590,15.991263,60005,
"201_3",45.829010,15.991468,60006,
"201_3",45.829010,15.991468,70001,
"201_3",45.826729,15.992191,70002,
"201_3",45.825734,15.992528,70003,
"201_3",45.824855,15.992925,70004,
"201_3",45.824855,15.992925,80001,
"201_3",45.823833,15.993601,80002,
"201_3",45.823015,15.994256,80003,
"201_3",45.822903,15.994358,80004,
"201_3",45.821872,15.994631,80005,
"201_3",45.820862,15.994989,80006,
"201_3",45.819885,15.995439,80007,
"201_3",45.819885,15.995439,90001,
"201_3",45.819315,15.995753,90002,
"201_3",45.818708,15.996057,90003,
"201_3",45.817660,15.996363,90004,
"201_3",45.817660,15.996363,100001,
"201_3",45.817443,15.996287,100002,
"201_3",45.817356,15.996168,100003,
"201_3",45.817221,15.996207,100004,
"201_3",45.817160,15.996364,100005,
"201_3",45.815148,15.997206,100006,
"201_3",45.814975,15.997421,100007,
"201_3",45.814566,15.997610,100008,
"201_3",45.814412,15.997458,100009,
"201_3",45.814333,15.997421,100010,
"201_3",45.814213,15.997491,100011,
"201_3",45.813957,15.997698,100012,
"202_1",45.813957,15.997698,10001,
"202_1",45.814040,15.997710,10002,
"202_1",45.814036,15.997829,10003,
"202_1",45.814058,15.997995,10004,
"202_1",45.814577,15.997719,10005,
"202_1",45.815093,15.997322,10006,
"202_1",45.815365,15.997095,10007,
"202_1",45.815883,15.996913,10008,
"202_1",45.817202,15.996391,10009,
"202_1",45.817326,15.996480,10010,
"202_1",45.817611,15.997180,10011,
"202_1",45.817611,15.997180,20001,
"202_1",45.817700,15.997286,20002,
"202_1",45.817792,15.997701,20003,
"202_1",45.817933,15.998693,20004,
"202_1",45.818202,16.000070,20005,
"202_1",45.818321,16.000012,20006,
"202_1",45.818769,15.999072,20007,
"202_1",45.819070,15.999108,20008,
"202_1",45.819354,15.999258,20009,
"202_1",45.819910,15.999368,20010,
"202_1",45.820387,15.999388,20011,
"202_1",45.820657,15.999360,20012,
"202_1",45.821108,15.999198,20013,
"202_1",45.821484,15.998921,20014,
"202_1",45.821772,15.998672,20015,
"202_1",45.822572,15.997957,20016,
"202_1",45.823006,15.997962,20017,
"202_1",45.823006,15.997962,30001,
"202_1",45.823360,15.997934,30002,
"202_1",45.823733,15.997776,30003,
"202_1",45.824194,15.997308,30004,
"202_1",45.824413,15.997225,30005,
"202_1",45.824905,15.997330,30006,
"202_1",45.825614,15.997270,30007,
"202_1",45.826581,15.997126,30008,
"202_1",45.826581,15.997126,40001,
"202_1",45.826817,15.997156,40002,
"202_1",45.826839,15.997376,40003,
"202_1",45.826920,15.997400,40004,
"202_1",45.827022,15.997270,40005,
"202_1",45.827072,15.997190,40006,
"202_1",45.827549,15.996795,40007,
"202_1",45.828025,15.996359,40008,
"202_1",45.828378,15.996062,40009,
"202_1",45.828959,15.995804,40010,
"202_1",45.828959,15.995804,50001,
"202_1",45.829167,15.995799,50002,
"202_1",45.829535,15.995906,50003,
"202_1",45.829924,15.995860,50004,
"202_1",45.830435,15.995784,50005,
"202_1",45.830676,15.996055,50006,
"202_1",45.831011,15.996916,50007,
"202_1",45.831347,15.997859,50008,
"202_1",45.831399,15.997995,50009,
"202_1",45.831279,15.998159,50010,
"202_1",45.831138,15.998333,50011,
"202_1",45.831243,15.998417,50012,
"202_1",45.831338,15.998393,50013,
"202_1",45.831400,15.998317,50014,
"202_2",45.831394,15.998313,10001,
"202_2",45.831516,15.998230,10002,
"202_2",45.830960,15.996768,10003,
"202_2",45.830624,15.995919,10004,
"202_2",45.830377,15.995779,10005,
"202_2",45.830030,15.995798,10006,
"202_2",45.830030,15.995798,20001,
"202_2",45.829531,15.995893,20002,
"202_2",45.829254,15.995783,20003,
"202_2",45.829089,15.995709,20004,
"202_2",45.828628,15.995896,20005,
"202_2",45.828316,15.996085,20006,
"202_2",45.828014,15.996343,20007,
"202_2",45.828014,15.996343,30001,
"202_2",45.827536,15.996791,30002,
"202_2",45.827263,15.997031,30003,
"202_2",45.827066,15.997097,30004,
"202_2",45.826880,15.997080,30005,
"202_2",45.826815,15.997128,30006,
"202_2",45.826511,15.997121,30007,
"202_2",45.826127,15.997219,30008,
"202_2",45.826127,15.997219,40001,
"202_2",45.825698,15.997230,40002,
"202_2",45.825096,15.997305,40003,
"202_2",45.824863,15.997303,40004,
"202_2",45.824536,15.997183,40005,
"202_2",45.824240,15.997257,40006,
"202_2",45.823956,15.997481,40007,
"202_2",45.823667,15.997783,40008,
"202_2",45.823352,15.997903,40009,
"202_2",45.822740,15.997913,40010,
"202_2",45.822740,15.997913,50001,
"202_2",45.822425,15.998033,50002,
"202_2",45.821874,15.998541,50003,
"202_2",45.821005,15.999235,50004,
"202_2",45.820411,15.999355,50005,
"202_2",45.819869,15.999289,50006,
"202_2",45.819448,15.999233,50007,
"202_2",45.819033,15.999044,50008,
"202_2",45.818730,15.999074,50009,
"202_2",45.818309,15.999862,50010,
"202_2",45.818199,15.999814,50011,
"202_2",45.818092,15.999464,50012,
"202_2",45.818092,15.999464,60001,
"202_2",45.817894,15.998414,60002,
"202_2",45.817806,15.997599,60003,
"202_2",45.817730,15.997309,60004,
"202_2",45.817631,15.997130,60005,
"202_2",45.817509,15.996842,60006,
"202_2",45.817536,15.996743,60007,
"202_2",45.817536,15.996743,70001,
"202_2",45.817427,15.996683,70002,
"202_2",45.817348,15.996458,70003,
"202_2",45.817419,15.996321,70004,
"202_2",45.817366,15.996144,70005,
"202_2",45.817245,15.996174,70006,
"202_2",45.817201,15.996350,70007,
"202_2",45.816460,15.996640,70008,
"202_2",45.815931,15.996846,70009,
"202_2",45.815291,15.997114,70010,
"202_2",45.814950,15.997414,70011,
"202_2",45.814626,15.997599,70012,
"202_2",45.814459,15.997497,70013,
"202_2",45.814289,15.997406,70014,
"202_2",45.814113,15.997556,70015,
"202_2",45.814168,15.997627,70016,
"202_2",45.814253,15.997758,70017,
"203_12",45.815764,15.978568,10001,
"203_12",45.816896,15.978176,10002,
"203_12",45.817716,15.977924,10003,
"203_12",45.818497,15.977910,10004,
"203_12",45.818540,15.978580,10005,
"203_12",45.818647,15.978933,10006,
"203_12",45.818811,15.979154,10007,
"203_12",45.818811,15.979154,20001,
"203_12",45.819783,15.980097,20002,
"203_12",45.820761,15.980905,20003,
"203_12",45.822318,15.981375,20004,
"203_12",45.822758,15.981571,20005,
"203_12",45.822758,15.981571,30001,
"203_12",45.823883,15.982491,30002,
"203_12",45.824089,15.982833,30003,
"203_12",45.824134,15.983865,30004,
"203_12",45.824120,15.984851,30005,
"203_12",45.824028,15.984957,30006,
"203_12",45.824092,15.985056,30007,
"203_12",45.824258,15.985025,30008,
"203_12",45.825162,15.984969,30009,
"203_12",45.825463,15.985139,30010,
"203_12",45.825463,15.985139,40001,
"203_12",45.826544,15.985107,40002,
"203_12",45.827828,15.985071,40003,
"203_12",45.828465,15.985109,40004,
"203_12",45.828827,15.985349,40005,
"203_12",45.829284,15.985753,40006,
"203_12",45.829284,15.985753,50001,
"203_12",45.829590,15.985841,50002,
"203_12",45.830124,15.985358,50003,
"203_12",45.831127,15.984540,50004,
"203_12",45.832017,15.984065,50005,
"203_12",45.832303,15.983922,50006,
"203_12",45.832733,15.983862,50007,
"203_12",45.832733,15.983862,60001,
"203_12",45.834215,15.983895,60002,
"203_12",45.835095,15.983913,60003,
"203_12",45.835519,15.983943,60004,
"203_12",45.835515,15.983834,60005,
"203_12",45.835515,15.983834,70001,
"203_12",45.835662,15.983758,70002,
"203_12",45.835532,15.983478,70003,
"203_12",45.835455,15.982814,70004,
"203_12",45.835223,15.982384,70005,
"203_12",45.835233,15.982265,70006,
"203_12",45.835338,15.982163,70007,
"203_12",45.835852,15.982153,70008,
"203_12",45.836149,15.982213,70009,
"203_12",45.836811,15.982489,70010,
"203_12",45.837509,15.982560,70011,
"203_12",45.838401,15.982489,70012,
"203_12",45.838401,15.982489,80001,
"203_12",45.839122,15.982392,80002,
"203_12",45.839762,15.982270,80003,
"203_12",45.841332,15.981850,80004,
"203_12",45.842403,15.981616,80005,
"203_12",45.843653,15.981541,80006,
"203_12",45.844934,15.981664,80007,
"203_12",45.845078,15.981747,80008,
"203_12",45.845298,15.981851,80009,
"203_12",45.845466,15.981995,80010,
"203_12",45.845466,15.981995,90001,
"203_12",45.845633,15.982004,90002,
"203_12",45.845682,15.981883,90003,
"203_12",45.845846,15.981917,90004,
"203_12",45.846035,15.981961,90005,
"203_12",45.846176,15.982069,90006,
"203_12",45.846320,15.982434,90007,
"203_12",45.846507,15.982674,90008,
"203_12",45.847255,15.982666,90009,
"203_12",45.847733,15.983101,90010,
"203_12",45.847887,15.983347,90011,
"203_12",45.847961,15.983612,90012,
"203_12",45.847907,15.983811,90013,
"203_12",45.847649,15.984498,90014,
"203_12",45.847817,15.984882,90015,
"203_12",45.848099,15.985045,90016,
"203_12",45.848302,15.985077,90017,
"203_12",45.848586,15.985227,90018,
"203_12",45.848927,15.985436,90019,
"203_12",45.849158,15.985504,90020,
"203_12",45.849300,15.985465,90021,
"203_12",45.849300,15.985465,100001,
"203_12",45.849450,15.985226,100002,
"203_12",45.849608,15.984926,100003,
"203_12",45.849970,15.984845,100004,
"203_12",45.850530,15.984971,100005,
"203_12",45.850808,15.985024,100006,
"203_12",45.851078,15.984902,100007,
"203_12",45.851223,15.984932,100008,
"203_12",45.851302,15.985116,100009,
"203_12",45.851341,15.985396,100010,
"203_12",45.851376,15.985606,100011,
"203_12",45.851582,15.985854,100012,
"203_12",45.851858,15.986111,100013,
"203_12",45.852428,15.986680,100014,
"203_12",45.852410,15.986808,100015,
"203_12",45.852204,15.986935,100016,
"203_12",45.852204,15.986935,110001,
"203_12",45.851261,15.987514,110002,
"203_12",45.850730,15.988296,110003,
"203_12",45.850166,15.988760,110004,
"203_12",45.849928,15.988795,110005,
"203_12",45.849402,15.989405,110006,
"203_12",45.849170,15.989766,110007,
"203_12",45.849055,15.989893,110008,
"203_12",45.848960,15.990064,110009,
"203_12",45.848887,15.990259,110010,
"203_12",45.848887,15.990259,120001,
"203_12",45.848806,15.990515,120002,
"203_12",45.849513,15.989959,120003,
"203_12",45.850452,15.990023,120004,
"203_12",45.851235,15.989663,120005,
"203_12",45.851638,15.989662,120006,
"203_12",45.851792,15.990136,120007,
"203_12",45.851478,15.991368,120008,
"203_12",45.851051,15.992340,120009,
"203_12",45.850835,15.992826,120010,
"203_12",45.850647,15.993148,120011,
"203_12",45.850245,15.993337,120012,
"203_12",45.850245,15.993337,130001,
"203_12",45.849868,15.993574,130002,
"203_12",45.849425,15.994099,130003,
"203_12",45.849208,15.994491,130004,
"203_12",45.848939,15.995216,130005,
"203_12",45.848584,15.996087,130006,
"203_12",45.848162,15.996741,130007,
"203_12",45.847521,15.997478,130008,
"203_12",45.847521,15.997478,140001,
"203_12",45.847232,15.997739,140002,
"203_12",45.846866,15.997845,140003,
"203_12",45.846416,15.997820,140004,
"203_12",45.846052,15.997913,140005,
"203_12",45.845715,15.998189,140006,
"203_12",45.845422,15.998572,140007,
"203_12",45.843512,15.999939,140008,
"203_12",45.843512,15.999939,150001,
"203_12",45.841866,16.000806,150002,
"203_12",45.841177,16.001288,150003,
"203_12",45.840927,16.001401,150004,
"203_12",45.840603,16.001492,150005,
"203_12",45.839960,16.001826,150006,
"203_12",45.839960,16.001826,160001,
"203_12",45.839560,16.002177,160002,
"203_12",45.839092,16.002882,160003,
"203_12",45.838426,16.003612,160004,
"203_12",45.837832,16.004013,160005,
"203_12",45.837406,16.004463,160006,
"203_12",45.836970,16.004657,160007,
"203_12",45.836602,16.004547,160008,
"203_12",45.835942,16.004580,160009,
"203_12",45.835942,16.004580,170001,
"203_12",45.834450,16.004624,170002,
"203_12",45.834070,16.004792,170003,
"203_12",45.833751,16.005168,170004,
"203_12",45.833544,16.005442,170005,
"203_12",45.832827,16.005979,170006,
"203_12",45.832827,16.005979,180001,
"203_12",45.832075,16.006630,180002,
"203_12",45.831465,16.007186,180003,
"203_12",45.831000,16.007826,180004,
"203_12",45.830155,16.008580,180005,
"203_12",45.829525,16.009145,180006,
"203_12",45.828893,16.009628,180007,
"203_12",45.828893,16.009628,190001,
"203_12",45.828349,16.009990,190002,
"203_12",45.827948,16.010260,190003,
"203_12",45.827744,16.010375,190004,
"203_12",45.827344,16.010404,190005,
"203_12",45.826332,16.010681,190006,
"203_12",45.825923,16.010588,190007,
"203_12",45.825579,16.010542,190008,
"203_12",45.825097,16.010412,190009,
"203_12",45.824726,16.010986,190010,
"203_12",45.824362,16.011454,190011,
"203_12",45.824362,16.011454,200001,
"203_12",45.823754,16.012092,200002,
"203_12",45.823330,16.012342,200003,
"203_12",45.822984,16.012402,200004,
"203_12",45.822114,16.012358,200005,
"203_12",45.822114,16.012358,210001,
"203_12",45.822057,16.012397,210002,
"203_12",45.821365,16.012513,210003,
"203_12",45.820047,16.012754,210004,
"203_12",45.819685,16.012835,210005,
"203_12",45.819303,16.012831,210006,
"203_13",45.817874,16.013027,10001,
"203_13",45.818850,16.013005,10002,
"203_13",45.819183,16.012995,10003,
"203_13",45.820227,16.012766,10004,
"203_13",45.821586,16.012512,10005,
"203_13",45.822375,16.012396,10006,
"203_13",45.822631,16.012605,10007,
"203_13",45.823098,16.013452,10008,
"203_13",45.823098,16.013452,20001,
"203_13",45.823470,16.013990,20002,
"203_13",45.823836,16.014072,20003,
"203_13",45.824634,16.013931,20004,
"203_13",45.824695,16.013774,20005,
"203_13",45.824709,16.013578,20006,
"203_13",45.824645,16.013198,20007,
"203_13",45.824404,16.012833,20008,
"203_13",45.824107,16.011795,20009,
"203_13",45.824338,16.011488,20010,
"203_13",45.824338,16.011488,30001,
"203_13",45.825018,16.010750,30002,
"203_13",45.825166,16.010715,30003,
"203_13",45.825294,16.010632,30004,
"203_13",45.825719,16.010609,30005,
"203_13",45.826399,16.010714,30006,
"203_13",45.827152,16.010482,30007,
"203_13",45.827660,16.010419,30008,
"203_13",45.827864,16.010357,30009,
"203_13",45.828169,16.010165,30010,
"203_13",45.828816,16.009713,30011,
"203_13",45.828816,16.009713,40001,
"203_13",45.829461,16.009233,40002,
"203_13",45.831076,16.007794,40003,
"203_13",45.831346,16.007391,40004,
"203_13",45.831717,16.007004,40005,
"203_13",45.832238,16.006529,40006,
"203_13",45.833284,16.005726,40007,
"203_13",45.833462,16.005617,40008,
"203_13",45.833462,16.005617,50001,
"203_13",45.834032,16.004875,50002,
"203_13",45.834435,16.004686,50003,
"203_13",45.835606,16.004615,50004,
"203_13",45.835606,16.004615,60001,
"203_13",45.836471,16.004602,60002,
"203_13",45.837078,16.004673,60003,
"203_13",45.837373,16.004558,60004,
"203_13",45.837557,16.004359,60005,
"203_13",45.837898,16.004006,60006,
"203_13",45.838384,16.003679,60007,
"203_13",45.838874,16.003193,60008,
"203_13",45.839212,16.002771,60009,
"203_13",45.839547,16.002227,60010,
"203_13",45.839547,16.002227,70001,
"203_13",45.840143,16.001720,70002,
"203_13",45.840543,16.001503,70003,
"203_13",45.840879,16.001468,70004,
"203_13",45.841272,16.001300,70005,
"203_13",45.841821,16.000901,70006,
"203_13",45.843488,15.999973,70007,
"203_13",45.843488,15.999973,80001,
"203_13",45.844699,15.999150,80002,
"203_13",45.845540,15.998514,80003,
"203_13",45.845848,15.998122,80004,
"203_13",45.846217,15.997898,80005,
"203_13",45.846574,15.997894,80006,
"203_13",45.847025,15.997920,80007,
"203_13",45.847367,15.997701,80008,
"203_13",45.847629,15.997400,80009,
"203_13",45.847629,15.997400,90001,
"203_13",45.848329,15.996616,90002,
"203_13",45.848562,15.996243,90003,
"203_13",45.848654,15.996002,90004,
"203_13",45.848920,15.995302,90005,
"203_13",45.849283,15.994418,90006,
"203_13",45.849778,15.993708,90007,
"203_13",45.850451,15.993251,90008,
"203_13",45.850451,15.993251,100001,
"203_13",45.850781,15.992931,100002,
"203_13",45.851059,15.992425,100003,
"203_13",45.851530,15.991276,100004,
"203_13",45.851714,15.990514,100005,
"203_13",45.851779,15.989998,100006,
"203_13",45.851623,15.989670,100007,
"203_13",45.851325,15.989622,100008,
"203_13",45.851051,15.989675,100009,
"203_13",45.850822,15.989836,100010,
"203_13",45.850543,15.989970,100011,
"203_13",45.850088,15.989929,100012,
"203_13",45.849609,15.989922,100013,
"203_13",45.849336,15.990109,100014,
"203_13",45.848807,15.990556,100015,
"203_13",45.848859,15.990276,100016,
"203_13",45.848859,15.990276,110001,
"203_13",45.849599,15.989250,110002,
"203_13",45.849973,15.988797,110003,
"203_13",45.850409,15.988697,110004,
"203_13",45.850898,15.988117,110005,
"203_13",45.851300,15.987513,110006,
"203_13",45.852437,15.986802,110007,
"203_13",45.852437,15.986802,120001,
"203_13",45.852332,15.986530,120002,
"203_13",45.852045,15.986257,120003,
"203_13",45.851458,15.985672,120004,
"203_13",45.851349,15.985290,120005,
"203_13",45.851252,15.984915,120006,
"203_13",45.851008,15.984897,120007,
"203_13",45.850682,15.985001,120008,
"203_13",45.849961,15.984816,120009,
"203_13",45.849618,15.984901,120010,
"203_13",45.849442,15.985186,120011,
"203_13",45.849287,15.985461,120012,
"203_13",45.848849,15.985346,120013,
"203_13",45.848849,15.985346,130001,
"203_13",45.848306,15.985052,130002,
"203_13",45.847917,15.984951,130003,
"203_13",45.847735,15.984723,130004,
"203_13",45.847672,15.984477,130005,
"203_13",45.847993,15.983660,130006,
"203_13",45.847852,15.983177,130007,
"203_13",45.847453,15.982779,130008,
"203_13",45.847222,15.982618,130009,
"203_13",45.846907,15.982644,130010,
"203_13",45.846600,15.982662,130011,
"203_13",45.846441,15.982588,130012,
"203_13",45.846213,15.982080,130013,
"203_13",45.846065,15.981928,130014,
"203_13",45.845480,15.981798,130015,
"203_13",45.845220,15.981708,130016,
"203_13",45.845220,15.981708,140001,
"203_13",45.845115,15.981717,140002,
"203_13",45.844963,15.981646,140003,
"203_13",45.843483,15.981503,140004,
"203_13",45.842322,15.981591,140005,
"203_13",45.841623,15.981720,140006,
"203_13",45.840835,15.981970,140007,
"203_13",45.839829,15.982210,140008,
